Departamento,Municipio,Estado,Topografia,Drenaje,Materia orgánica (MO) %,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Zinc (Zn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,Produccion,Rendimiento
5.0,5001.0,2.0,10.0,20.0,2.613087079693833,0.6513060209159607,3.022526534148827,0.14,2.844036697247706,7.512742099898061,2.285423037716615,0.1106009850648886,0.0,0.0,0.0
25.0,25320.0,2.0,9.0,20.0,3.818370691256984,0.4474278260260183,4.01,0.14,1.0,6.75,2.279,0.5852775543041031,10.0,150.0,15.0
25.0,25878.0,2.0,9.0,21.0,3.607002212654254,3.208932360455004,3.0264,0.03808,3.4000000000000004,3.5,3.9,0.2483001857771994,0.0,0.0,0.0
23.0,23417.0,2.0,11.0,21.0,3.408345036751197,4.546924869879212,12.218748680000004,1.39688262,25.631,27.054,8.729,0.8036411042663166,0.0,0.0,0.0
76.0,76364.0,3.0,11.0,23.0,3.72,0.2,3.63,0.14,10.11,76.76,1.2,0.01,0.0,0.0,0.0
23.0,23855.0,3.0,11.0,20.0,1.3332592206996865,0.3116525599554643,1.83546922,0.15712298,1.244,11.048,1.0,0.235768904,0.0,0.0,0.0
54.0,54223.0,3.0,9.0,21.0,1.1808859328409749,0.8950793862768441,0.5672849300000001,0.0401898,1.0,1.6900000000000002,1.0,0.1762456626659982,25.0,375.0,15.0
76.0,76890.0,2.0,10.0,20.0,3.1983413038355444,0.0,4.193280000000001,0.06528,3.8,5.8,3.4000000000000004,0.1385000270948863,30.0,600.0,20.0
63.0,63690.0,2.0,9.0,20.0,5.913375496851495,1.0103552340131292,2.5635628220858897,0.14,6.68200409,3.997955010224949,4.696319018404908,0.3021609136993141,0.0,0.0,0.0
18.0,18753.0,3.0,9.0,20.0,0.8958963430085376,2.4481196874458835,0.59,0.2284586680121089,1.0,5.388496468213925,1.0,0.091290277,0.0,0.0,0.0
76.0,76520.0,2.0,9.0,20.0,11.254413175477552,0.3315867974484814,3.66912,0.05984,5.300000000000001,4.3,20.4,0.6298877149673461,3.0,40.0,20.0
50.0,50001.0,3.0,11.0,20.0,2.7641144041661376,1.352403933,1.3104,0.05984,7.0,8.309999999999999,2.2,0.2660747788270572,100.0,2.55,25.5
41.0,41668.0,2.0,9.0,20.0,19.77555545292173,1.109450918687536,3.68191744,0.1008572599999999,1.38,6.879999999999999,10.595,0.1624726384199005,0.0,0.0,0.0
15.0,15804.0,3.0,10.0,21.0,1.65,0.63,1.99,0.14,4.83,8.43,1.27,0.06,0.0,0.0,0.0
5.0,5483.0,2.0,10.0,20.0,3.937052164879188,1.7962341970185327,0.7449718218623481,0.14,1.0293522267206474,2.150809717,1.0,0.093868356,1.0,100.0,100.0
15.0,15087.0,2.0,9.0,20.0,4.936686651653064,1.0466518100825812,2.6143194800000003,0.23912931,1.73,19.39,2.818,0.2261042200464934,0.0,0.0,0.0
50.0,50287.0,2.0,11.0,20.0,2.551110090543113,0.489358341,3.684223030000001,0.14,3.212,7.927999999999999,3.089,0.1519448946515397,2.899,72.259,24.93
5.0,5847.0,3.0,10.0,20.0,2.964336179025666,1.6951907939543478,5.444774902763565,0.14,2.2149437052200622,13.216990788126925,1.0,0.1342303120868886,52.0,1.873,36.01
86.0,68686.0,2.0,11.0,20.0,3.65,2.4,1.05,0.14,3.54,8.9,3.22,0.02,200.0,1.0,5.0
19.0,13473.0,2.0,11.0,21.0,11.969499265484572,0.2593813845396409,0.71945387,0.14,1.171,1.0,1.0,0.025641026,10.0,200.0,20.0
76.0,76275.0,2.0,10.0,20.0,9.048038172491578,2.6649852913353187,1.4738369123931625,0.14,1.866452991452992,2.356837606837607,1.7275641025641024,0.07735053,20.0,560.0,28.0
5.0,5847.0,3.0,10.0,20.0,4.489721020272077,1.8991320466622807,4.382591589743591,0.14,1.0,7.135384615384616,1.0,0.261932068,52.0,1.873,36.01
50.0,50683.0,2.0,11.0,20.0,0.8386661943459611,0.6179039584361806,1.5412800000000002,0.01088,2.8000000000000003,19.828,1.86,0.1133879238382955,320.0,6.4,20.0
5.0,5667.0,3.0,10.0,20.0,3.110371856360913,3.3070938802221206,0.59,0.14,3.694864048338367,4.261,1.0,0.2115301343340781,42.0,305.0,7.26
5.0,52254.0,2.0,10.0,20.0,14.912827073946652,1.2584705585116542,0.93716744,0.14,1.253,1.4979999999999998,1.252,0.1602300739523418,0.0,0.0,0.0
25.0,25823.0,3.0,10.0,20.0,3.128127842346289,4.909147261746673,0.98163239,0.05291657,4.227,2.427,2.973,0.2630866683127884,0.0,0.0,0.0
15.0,15681.0,3.0,10.0,20.0,2.4255740534964603,2.3769658706160848,2.685280416666666,0.14,1.0,1.5343749999999996,1.0,0.2386426978818283,0.0,0.0,0.0
68.0,68176.0,3.0,9.0,20.0,3.4001003754973933,5.008695985039152,0.8936906,0.10028312,1.86,3.16,1.0,0.1925531914893616,190.0,2.85,15.0
5.0,5607.0,2.0,10.0,20.0,12.087233039197338,0.1952799142518084,0.5982457100000002,0.14,1.0,1.064,4.213,0.1191454396055875,12.0,120.0,10.0
76.0,76109.0,2.0,9.0,21.0,5.627213858875704,0.7365960134086045,0.27456,0.06528,1.4,0.6,0.6,0.064901178,70.0,490.0,7.0
85.0,85430.0,3.0,11.0,21.0,2.649108247588898,5.414950443768533,1.04208,0.02176,8.273,4.01,1.0,0.2109560112878593,100.0,900.0,9.0
54.0,54172.0,3.0,10.0,25.0,3.05,1.71,2.5,0.14,1.0,24.06,1.81,0.31,0.0,0.0,0.0
5.0,5197.0,3.0,10.0,20.0,3.5673714499757896,2.845414781061785,1.5003527693856993,0.1416558912386706,1.0,7.1148036253776406,1.0,0.03371817,0.0,0.0,0.0
19.0,19533.0,2.0,10.0,21.0,1.99,2.91,0.59,0.14,1.0,1.0,1.0,0.18,10.0,83.0,8.3
25.0,25398.0,3.0,10.0,20.0,3.7079778149242686,1.368827561448403,3.744,0.10336,1.9,0.2,5.1,0.2803161954817106,90.0,1.08,12.0
25.0,25326.0,2.0,9.0,22.0,27.107974845557084,6.963701337,0.9048,0.07072,1.0,4.8,6.0,0.2739744585538555,15.0,270.0,18.0
15.0,15276.0,2.0,11.0,20.0,9.859488282902852,0.2640121812555485,5.15409155,0.2264025399999999,4.448,14.493,7.675999999999999,0.2639774516541542,0.0,0.0,0.0
68.0,5615.0,2.0,9.0,20.0,4.1704575101309205,0.110680651,4.26816,0.03808,5.1,8.8,10.9,0.3174067113042797,645.0,12.255,19.0
25.0,25871.0,3.0,9.0,20.0,3.290417813442982,6.3996611975163535,2.0083884700000003,0.14,1.4249999999999998,1.754,16.747,0.087185726,0.0,0.0,0.0
76.0,76520.0,2.0,10.0,20.0,16.50766822496617,0.8915164626252243,0.54912,0.03808,3.5,1.3,0.6,0.1141338826275268,3.0,40.0,20.0
25.0,25878.0,2.0,10.0,21.0,2.2626848371970727,11.04305909940356,1.6993296200000003,0.10822539,1.0,1.0,1.0,0.2692664809656452,0.0,0.0,0.0
18.0,18592.0,2.0,16.0,21.0,1.39,10.03,1.14,0.14,3.25,20.49,2.5,0.06,0.0,0.0,0.0
50.0,50330.0,2.0,10.0,22.0,3.462477923885784,11.567917550270291,1.2719573170731704,0.14,2.326219512195121,11.304878048780484,1.0,0.075263463,136.0,2.617,19.19
18.0,18094.0,2.0,9.0,23.0,2.360744552905872,3.963709290863918,0.59,0.14,1.0,3.4905063291139227,1.0,0.1827519855118941,0.0,0.0,0.0
25.0,5861.0,2.0,9.0,20.0,12.368828451797503,0.3653745194656641,5.53486119,0.025143809,3.3040000000000003,6.827,6.231999999999999,0.1754728814637737,142.0,1.935,15.0
54.0,54223.0,2.0,11.0,21.0,2.9807401757504506,0.1446135094164206,7.60921553,0.2985528,5.869999999999999,23.07,8.28,0.3124894735069222,25.0,375.0,15.0
85.0,85315.0,2.0,9.0,20.0,2.815964999077889,3.258067597917721,1.8341322267620024,0.14,1.2635342185903986,13.089,1.0,0.2075654364320377,0.0,0.0,0.0
25.0,25293.0,2.0,9.0,20.0,6.327326240521838,1.1196913289095618,1.04832,0.0272,5.1,26.9,1.5,0.1026776856652375,0.0,0.0,0.0
5.0,5483.0,2.0,10.0,20.0,3.1052400136620246,1.1959555214376425,0.6343914112903225,0.14,1.0,2.932459677419354,1.0,0.073165973,1.0,100.0,100.0
25.0,25885.0,3.0,10.0,20.0,1.5075050802317942,4.383062329932763,2.16440006,0.07970977,2.224,1.29,4.516,0.2846708905315029,0.0,0.0,0.0
52.0,52835.0,2.0,11.0,20.0,19.51288666895675,1.899129512188664,0.5803200000000001,0.544,4.9,6.7,2.7,0.5951057365002247,0.0,0.0,0.0
19.0,19533.0,2.0,11.0,21.0,2.04,2.31,0.59,0.14,1.0,1.0,1.0,0.01,10.0,83.0,8.3
5.0,5250.0,3.0,11.0,21.0,0.99,0.59,2.46,0.17,4.27,10.43,1.0,0.04,1.2,18.0,15.0
23.0,23464.0,3.0,11.0,22.0,0.5754784782730641,2.727858248619789,1.7741315931863733,0.8550735671342686,1.182364729458918,11.623246492985972,1.0,0.095452734,0.0,0.0,0.0
50.0,5313.0,2.0,9.0,20.0,2.198210632684655,0.6441231836753131,2.3340335786290325,0.14,2.144153225806451,29.34576612903225,1.0463709677419353,0.2534008330379297,625.0,8.375,13.4
15.0,15681.0,3.0,10.0,20.0,2.259182767,1.6720398602508708,3.5206068480492814,0.14,1.0,1.7474332648870634,1.0,0.2695501088501713,0.0,0.0,0.0
76.0,76834.0,2.0,10.0,20.0,12.041812244534968,0.5485555291843488,2.4336,0.0544,6.800000000000001,7.0,2.5,0.1339196606786427,0.0,0.0,0.0
25.0,25095.0,2.0,10.0,20.0,2.687748573303595,6.932116701752156,1.00464,0.03808,1.9,5.699999999999999,2.7,0.1539970388811875,5.0,35.0,7.0
76.0,76834.0,2.0,10.0,20.0,4.51,1.0306699383964413,2.85792,0.0272,2.6,9.9,1.5,0.1249587121048927,0.0,0.0,0.0
19.0,13473.0,2.0,9.0,20.0,20.3494733,1.2618822124966904,1.3149874702702706,0.14,2.486486486486487,2.130810810810811,2.1848648648648648,0.064186324,10.0,200.0,20.0
15.0,15176.0,3.0,11.0,20.0,5.817502010587118,0.5907605749039812,4.29147152,0.16449111,2.334,10.565,5.303,0.1768800749230012,0.0,0.0,0.0
23.0,23807.0,2.0,11.0,20.0,1.4482297617325952,0.6713307286310489,3.987343058350101,0.14,2.637826961770624,17.053319919517104,1.6790744466800809,0.1350815892799251,0.0,0.0,0.0
50.0,50573.0,3.0,11.0,21.0,2.4702607425969685,0.5827528648252864,0.95472,0.0524416,4.0,54.95454545454546,1.0,0.1460514727468441,0.0,0.0,0.0
23.0,23807.0,3.0,11.0,20.0,1.183460341842456,0.4697439669861829,2.3658647100000003,0.13865481,1.626,10.941,1.04,0.1350822239624119,0.0,0.0,0.0
13.0,13160.0,3.0,10.0,20.0,2.66,3.87,1.04,0.14,1.5,6.27,1.0,0.15,0.0,0.0,0.0
50.0,50577.0,3.0,9.0,21.0,1.7796012167497786,3.3465490317583613,0.46176,0.0544,2.3000000000000003,0.4,4.144883485309019,0.099128856,1.0,18.0,18.0
5.0,5364.0,2.0,10.0,20.0,12.360218111675712,1.8985547218925825,2.7401388200000003,0.14,13.092,16.321,18.916,0.2834839769926047,0.0,0.0,0.0
15.0,15514.0,3.0,9.0,21.0,1.5808494094342689,1.5112222059529754,0.293869676,0.02980893,2.225,4.322,0.553,0.3335388195252401,0.0,0.0,0.0
68.0,5615.0,2.0,10.0,20.0,2.238176981725302,2.344631446402441,0.66144,0.04352,1.7999999999999998,20.0,1.0,0.3479271819883173,645.0,12.255,19.0
52.0,52317.0,2.0,11.0,23.0,8.51,1.21,3.75,0.19,4.97,21.14,5.37,0.34,40.0,520.0,13.0
20.0,20001.0,2.0,10.0,20.0,1.937627257788282,0.4225166277060384,3.704994517766497,0.14,1.4538071065989844,3.750253807106598,1.0,0.1608903669992414,260.0,2.136,8.22
50.0,50287.0,3.0,11.0,23.0,1.6678054758713268,0.3996611944077897,3.2244894661190973,0.14,2.993839835728953,17.388090349075977,1.0,0.1098901098901098,2.899,72.259,24.93
25.0,25885.0,2.0,10.0,20.0,5.115994355896682,3.1910358021767093,1.5144432600000002,0.10698142,5.412,3.298,1.611,0.3149095969271532,0.0,0.0,0.0
25.0,25862.0,3.0,10.0,20.0,6.412670082231482,6.183180140583023,0.385705665,0.07461802,5.949999999999999,1.0,1.241,0.16556674,10.0,100.0,10.0
18.0,18256.0,2.0,16.0,23.0,1.03,1.74,0.79,0.14,1.0,37.9,6.54,0.15,0.0,0.0,0.0
5.0,5411.0,3.0,9.0,20.0,4.926217417968098,2.3739217435020508,14.002560000000004,0.04352,1.9,7.6,0.3,0.1294498381877022,12.0,90.0,7.5
50.0,50711.0,2.0,11.0,21.0,1.2651664520909731,3.999975451528704,0.6620838578680202,0.14,1.2385786802030454,4.618274111675126,1.0,0.065391659,0.0,0.0,0.0
85.0,85225.0,3.0,11.0,20.0,2.164444516550504,3.4900290709191366,2.1096148500000003,0.14,3.137,26.941000000000003,2.296,0.079953198,0.0,0.0,0.0
25.0,25518.0,3.0,10.0,20.0,4.170570151921358,3.753829015220991,1.38528,0.03264,2.4,3.0,1.1,0.1256214415803895,240.0,3.6,15.0
13.0,13160.0,3.0,10.0,20.0,1.5055611831425983,3.5763435998819046,0.59,0.14,1.0,1.4155712841253794,1.0,0.051462778,0.0,0.0,0.0
25.0,25326.0,2.0,10.0,20.0,7.053167080450329,0.4189777616254398,3.13872,0.08704,5.0,7.7,2.5,0.1871503109258864,15.0,270.0,18.0
18.0,18753.0,3.0,11.0,21.0,1.539901567,5.938338407,0.7626165142276424,0.14,2.0274390243902443,98.02642276422765,2.316056910569106,0.1201529630671867,0.0,0.0,0.0
76.0,76001.0,2.0,11.0,21.0,3.924340579385933,0.7356212471600351,10.82016,0.0816,6.1,15.1,2.3000000000000003,0.071184108,3.0,90.0,30.0
5.0,5615.0,2.0,10.0,20.0,17.589769760475733,0.8207357704607011,1.68714293,0.14,1.987,3.313,5.523,0.5535279805352799,14.0,280.0,20.0
5.0,5615.0,2.0,10.0,20.0,15.181875075991202,0.9142373139309076,0.59,0.14,1.0,1.3,6.896,0.3507704785077047,14.0,280.0,20.0
76.0,76275.0,2.0,10.0,20.0,10.691807608424496,3.172831352699625,1.6038370346320343,0.14,2.005411255411255,2.7294372294372287,2.24025974,0.078355083,20.0,560.0,28.0
76.0,76275.0,2.0,9.0,20.0,10.702329041946726,2.967358422941073,1.7071689359391964,0.14,1.0,1.6134636264929425,1.2290988056460366,0.099390094,20.0,560.0,28.0
25.0,25245.0,2.0,9.0,20.0,4.613337096382761,5.781678862005738,2.30256,0.03808,1.6,17.5,4.3,0.1673769204889536,7.0,84.0,12.0
27.0,27245.0,2.0,10.0,20.0,13.850424313490274,0.7141073824091662,0.9612415611814346,0.5450696202531645,2.5327004219409286,2.4651898734177213,1.0,0.055571722,0.0,0.0,0.0
19.0,19256.0,2.0,10.0,21.0,13.220508922693323,0.9739142498608262,2.95049646,0.14,6.065,3.43,9.897,0.4906542056074766,3.2,48.0,15.0
25.0,25372.0,2.0,9.0,20.0,5.511560071891972,2.5972995666493404,1.4300650610997971,0.14,1.347250509,12.751,5.532586558044809,0.182393183,0.0,0.0,0.0
50.0,50124.0,3.0,9.0,20.0,2.320589004486409,1.4845600866478694,1.6044110943775105,0.14,1.2329317269076303,7.775100401606426,1.0,0.048039046,20.0,420.0,21.0
25.0,25878.0,2.0,9.0,20.0,3.749643295341996,6.467216915037818,4.221601058,0.08153197,3.868,8.33,4.04,0.1815948043829336,0.0,0.0,0.0
50.0,5313.0,2.0,11.0,20.0,1.943854919724324,0.7705182537854607,2.73245352,0.1120529899999999,2.491,5.904,3.883,0.099160946,625.0,8.375,13.4
25.0,25317.0,2.0,9.0,20.0,3.594947891259036,0.3409154471341729,3.828375053,0.079091752,2.666,4.969,0.955,0.1815948043829336,0.0,0.0,0.0
85.0,85162.0,2.0,9.0,20.0,0.9455080988650922,0.4529831242490915,1.40739801,0.14,1.0,1.0,1.0,0.1189547581903276,100.0,1.5,15.0
25.0,25322.0,2.0,10.0,21.0,3.7215330415024575,0.3291968127057026,2.19648,0.03264,2.2,3.7,0.7000000000000001,0.1666406878107207,11.0,242.0,22.0
15.0,5129.0,3.0,9.0,20.0,17.731674541557616,2.2105879577052194,1.0923007100000002,0.13865481,1.1,4.095,1.0,0.1286049453042781,0.0,0.0,0.0
18.0,18094.0,3.0,11.0,21.0,1.4268116330849434,0.9380136175353792,3.028252676200205,0.14,1.0,5.231869254341165,1.0,0.1008511072309863,0.0,0.0,0.0
18.0,18753.0,3.0,10.0,20.0,1.3740242423737052,7.894396853158241,10.02526404188482,0.14,1.660732984293194,60.01361256544504,1.0,0.1238015870765568,0.0,0.0,0.0
52.0,52560.0,2.0,10.0,21.0,12.54,1.37,3.71,0.14,3.62,8.31,7.56,0.27,0.0,0.0,0.0
5.0,5642.0,2.0,10.0,20.0,6.3278565465249175,5.012584395864875,0.7318217581300812,0.14,1.5304878048780486,2.787,1.4705284552845523,0.3544648003041115,15.0,113.0,7.5
5.0,5197.0,3.0,10.0,21.0,2.508175651289392,2.423191943,1.256559264853978,0.14,4.347432024169184,11.730110775427995,1.0,0.03371817,0.0,0.0,0.0
5.0,52254.0,2.0,10.0,20.0,11.709126530612243,0.126560251,0.7663342,0.02928114,2.508,4.375,1.194,0.1636286156575583,0.0,0.0,0.0
68.0,68235.0,2.0,16.0,23.0,2.33,7.07,1.43,0.14,1.0,2.79,3.02,0.14,100.0,800.0,8.0
50.0,50711.0,3.0,11.0,20.0,1.8362619236415527,2.2510563930169387,0.59,0.14,1.0,1.948,1.0,0.1298035789668538,0.0,0.0,0.0
5.0,5895.0,2.0,9.0,22.0,1.392391829,0.611043259,3.699623874873865,0.14,6.525731584258325,10.695257315842584,1.719475277497477,0.1236619774044835,500.0,10.0,20.0
5.0,5847.0,3.0,10.0,21.0,12.184244585618382,0.8078768523105252,7.761750628272254,0.14,3.527748691099477,16.41361256544503,4.514136125654451,0.2095975438058867,52.0,1.873,36.01
25.0,25245.0,2.0,10.0,21.0,8.908133236958069,1.8177616308712328,3.0844402600000005,0.0468881,2.846,3.985,3.402,0.1919843902142162,7.0,84.0,12.0
86.0,86865.0,2.0,10.0,20.0,6.28,0.95,0.59,0.14,1.52,4.07,1.0,0.05,140.0,910.0,6.5
25.0,25805.0,2.0,9.0,20.0,4.470623633233192,3.1826363201140486,3.72242995,0.36563149,1.422,6.334,3.955,0.1389915753837773,10.0,150.0,15.0
19.0,19142.0,2.0,10.0,20.0,3.1696891380099363,0.6975387288333657,3.720200540816326,0.14,3.816326530612245,15.241836734693877,1.111224489795918,0.053146259,50.0,1.0,20.0
50.0,50711.0,3.0,9.0,20.0,1.479859517470764,1.6275189687304987,0.50544,0.07072,2.7,4.459214501510572,1.0,0.1597636703442455,0.0,0.0,0.0
85.0,85001.0,3.0,11.0,20.0,2.5583731603387405,1.138488212762078,3.22573999,0.1462143199999999,3.091,56.94700000000001,2.433,4.01,380.0,3.04,8.0
86.0,52203.0,3.0,11.0,21.0,7.779160805948124,1.2839391912107114,3.4342312000000006,0.15319969,3.253,63.294,1.678,0.2675171928396381,0.0,0.0,0.0
5.0,5042.0,3.0,9.0,20.0,2.822719169,7.290271501,4.371372569,0.1665025588536336,3.634595701125898,4.01,1.8863868986693968,0.092210942,0.0,0.0,0.0
50.0,50680.0,2.0,11.0,23.0,1.61,3.84,0.59,0.14,1.54,1.0,1.0,0.05,76.0,1.174,15.4
25.0,25290.0,2.0,9.0,20.0,24.34548505312652,4.9445443031288265,1.42272,0.04896,9.7,5.6000000000000005,6.1,0.2844661625047207,0.0,0.0,0.0
76.0,76001.0,2.0,10.0,20.0,14.17,0.8285777936128254,2.92032,0.0272,3.6,19.1,2.0,0.1249587121048927,3.0,90.0,30.0
25.0,25326.0,2.0,10.0,20.0,8.879764806671705,1.7382612447466377,1.54752,0.0272,2.3000000000000003,5.8,0.4,0.044113715,15.0,270.0,18.0
50.0,18592.0,3.0,11.0,20.0,3.6036990460831455,2.800297666770196,0.59,0.14,1.0,8.899343544857768,1.0,0.163643353,350.0,6.3,18.0
52.0,52835.0,2.0,9.0,20.0,7.364989567916618,2.193559052448441,1.10448,0.11968,4.1,6.1,3.9,0.1133879238382955,0.0,0.0,0.0
25.0,25317.0,2.0,11.0,21.0,3.707082945289517,0.40197493,3.857989826,0.169882194,2.281,9.643,4.38,0.3552451074027124,0.0,0.0,0.0
73.0,73870.0,2.0,10.0,23.0,17.40044368203711,0.8008596573501925,0.870124918,0.14,1.0,1.0,1.998902305159166,0.090215746,130.0,1.495,11.5
86.0,86865.0,2.0,11.0,20.0,5.04,0.77,0.82,0.14,2.49,5.37,1.0,0.14,140.0,910.0,6.5
44.0,44420.0,2.0,11.0,21.0,1.982015050420805,0.7934213488668194,2.16988956,0.14,1.0,13.184,1.078,0.1556691449814126,25.0,450.0,18.0
25.0,25740.0,3.0,9.0,20.0,26.200178704393142,2.0290594014966588,3.06698365,0.39596522,1.919,2.343,4.226,0.5767603167500048,0.0,0.0,0.0
68.0,68895.0,2.0,10.0,20.0,3.802713635141073,0.8836585263857698,1.32212438,0.14,1.0,9.705311999999996,1.0,0.1093055459272096,22.0,352.0,16.0
5.0,5001.0,2.0,9.0,20.0,2.9861373487037177,2.06,1.2085853312945982,0.14,3.730886850152908,11.427115188583086,1.1213047910295624,0.2948973338101059,0.0,0.0,0.0
25.0,25862.0,2.0,10.0,20.0,16.18495157,2.234548062002345,1.4976,0.0544,2.4,5.8,5.300000000000001,0.1871503109258864,10.0,100.0,10.0
25.0,25326.0,2.0,9.0,21.0,10.98322934055636,6.534057949158644,1.67232,0.06528,4.1,12.5,1.9,0.1666406878107207,15.0,270.0,18.0
76.0,76318.0,2.0,9.0,21.0,12.290552383307796,3.946809428746655,1.817751741452992,0.14,1.3376068376068375,6.414529914529915,4.276709401709402,0.2136554686322346,0.0,0.0,0.0
52.0,52835.0,2.0,11.0,20.0,4.194756289,1.9310054674940973,0.83616,0.0544,3.1,9.8,1.3,0.2153818520121956,0.0,0.0,0.0
63.0,13212.0,2.0,10.0,20.0,6.229977178050592,0.4119472169940466,0.88995774,0.14,1.782,1.974,1.0,0.1486156351791531,0.0,0.0,0.0
86.0,86001.0,2.0,10.0,20.0,6.843137574057754,1.0330433239221215,1.1232,0.03264,6.0,5.5,2.4,0.2957786191895594,120.0,900.0,7.5
5.0,5425.0,2.0,9.0,20.0,5.559397184557104,2.24837697,0.879546081,0.14,2.658883248730964,2.322842639593908,1.0,0.1163462118535244,110.0,1.65,15.0
5.0,5425.0,2.0,9.0,20.0,1.7989700582711794,1.9857167590214104,0.7134691540785496,0.1455104733131922,1.0,1.0,1.0,0.265012986,110.0,1.65,15.0
15.0,15822.0,2.0,10.0,20.0,7.754523348668041,0.4366355305380226,12.720928140000002,0.38304707,3.322,17.311,7.347,0.416213583,0.0,0.0,0.0
25.0,25885.0,2.0,9.0,20.0,5.170436115660144,4.783254977448363,0.94660938,0.05980625,4.118,3.988,1.725,0.3915419403467212,0.0,0.0,0.0
5.0,5364.0,2.0,10.0,20.0,11.88177793067181,2.1370266893984016,5.17736703,0.1161676599999999,6.392,19.119,7.843,0.4317548746518105,0.0,0.0,0.0
25.0,25596.0,3.0,10.0,20.0,4.155585361973654,0.3983819862976178,3.696190140000001,0.10162278,1.245,20.25,4.074999999999999,0.4341050756901157,5.0,35.0,7.0
54.0,54720.0,3.0,11.0,23.0,1.25,1.63,0.97,0.14,1.0,2.04,1.0,0.07,1.18,17.621,15.0
41.0,41396.0,2.0,10.0,20.0,5.429873782045549,0.2573767751415292,6.038010840000001,0.14,1.618,15.225,1.441,0.1969578783151326,350.0,1.75,5.0
68.0,5615.0,2.0,10.0,21.0,1.1155841931694024,4.167754914880316,0.59,0.14,1.0,3.127,1.0,0.1350822239624119,645.0,12.255,19.0
15.0,15090.0,3.0,10.0,20.0,2.1659919028340084,1.6077685330563147,5.059563248987854,0.2348666497975708,1.0607287449392713,11.447368421052632,1.0,0.1806336808665639,0.0,0.0,0.0
76.0,15401.0,3.0,16.0,20.0,1.9672551893736427,0.2970089162781235,10.055666100000002,0.14,1.753,4.432,1.0,0.093299406,1.0,20.0,20.0
15.0,15580.0,3.0,10.0,20.0,4.959586446520662,0.3246725626289496,11.71872,0.06528,10.5,3.8,155.0,0.088408145,0.0,0.0,0.0
25.0,5652.0,2.0,10.0,20.0,6.639238549,2.2187857864740987,3.66912,0.04352,2.2,4.5,1.7000000000000002,0.3037812617820786,7.0,105.0,15.0
23.0,23466.0,2.0,10.0,21.0,1.1622555928159084,1.493287765,0.9010084576612908,0.14,1.0,12.802419354838712,1.0,0.1959888746489243,0.0,0.0,0.0
5.0,5670.0,2.0,10.0,20.0,3.791409581534914,0.9907634855514732,2.0592,0.03264,2.4,0.4,0.3,0.071001584,2.0,40.0,20.0
76.0,76109.0,2.0,11.0,22.0,12.574684372757885,0.5474700099658548,0.312,0.04896,1.7999999999999998,1.7000000000000002,0.6,0.064901178,70.0,490.0,7.0
25.0,25019.0,3.0,9.0,20.0,5.579404118446796,2.9816603306610285,1.39499174,0.14,3.769,6.663,3.677000000000001,0.2291159772911597,0.0,0.0,0.0
54.0,54223.0,3.0,11.0,21.0,1.05,0.902692113,3.18907013,0.17578253,2.811,8.547,1.452,0.3,25.0,375.0,15.0
68.0,68895.0,3.0,10.0,20.0,2.071246314702261,1.905160688,6.378043360323886,0.14,1.0,2.115384615384615,1.0,0.2741415047517673,22.0,352.0,16.0
68.0,68572.0,3.0,10.0,20.0,4.794432868493655,6.2116500177290135,2.154519954699887,0.3895872593431484,2.473386183,6.988674972,7.915062288,0.049866811,15.0,270.0,18.0
25.0,25168.0,2.0,10.0,21.0,1.5452048941542045,0.7608968124410914,3.429110817,0.047297155,2.168,4.005,0.8160000000000001,0.1544595559229064,0.0,0.0,0.0
5.0,5411.0,3.0,10.0,20.0,7.999788128407027,0.8585526282977994,2.00304,0.01088,4.3,7.199999999999999,2.6,0.1247811045145859,12.0,90.0,7.5
25.0,25326.0,2.0,9.0,22.0,19.75546610110755,4.652603950120426,1.7784,0.05984,1.2,6.6000000000000005,13.2,0.115920955,15.0,270.0,18.0
5.0,5310.0,3.0,9.0,20.0,4.640587149415713,1.5098777710181623,1.858445272727273,0.14,3.696969696969697,11.567676767676767,1.4333333333333336,0.052609428,0.0,0.0,0.0
25.0,25491.0,3.0,10.0,20.0,1.520349008015062,8.197301299794123,1.1040179837892603,0.14,1.0,1.0,1.0,0.1004055999531534,3.0,45.0,15.0
15.0,15176.0,2.0,10.0,21.0,10.11170071211862,4.244503529416127,4.17882698,0.38419535,2.183,3.503,2.6790000000000003,0.2857254704096457,0.0,0.0,0.0
20.0,20001.0,3.0,11.0,21.0,0.22,0.66,0.59,0.14,1.0,13.51,1.0,0.09,260.0,2.136,8.22
25.0,25807.0,2.0,10.0,20.0,2.752979187236528,3.1922172004823817,2.6373753800000004,0.14,1.28,1.712,1.361,0.086206897,6.0,50.0,8.27
5.0,5364.0,2.0,10.0,20.0,12.289375984924844,0.8000691053905346,2.0796421800000005,0.12650218,2.619,8.922,4.554,0.3853296193129062,0.0,0.0,0.0
5.0,5615.0,2.0,10.0,20.0,10.491806545743938,2.638821337936938,1.37940156,0.14,1.4549999999999998,1.554,1.218,0.1277372262773722,14.0,280.0,20.0
5.0,5154.0,3.0,11.0,21.0,1.82,1.73,1.71,0.14,1.1,7.02,1.0,0.15,300.0,3.0,10.0
