Departamento,Municipio,"pH agua:suelo 2,5:1,0",Materia orgánica (MO) %,Azufre (S) Fosfato monocalcico mg/kg,Acidez (Al+H) KCL cmol(+)/kg,Calcio (Ca) intercambiable cmol(+)/kg,Sodio (Na) intercambiable cmol(+)/kg,"Conductividad el‚ctrica (CE) relacion 2,5:1,0 dS/m",Hierro (Fe) disponible olsen mg/kg,Cobre (Cu) disponible mg/kg,Manganeso (Mn) disponible Olsen mg/kg,Boro (B) disponible mg/kg,AS,AC,Produccion,Rendimiento,T_max,T_pro,P_max,Cultivo
76,15401,5.39,1.63858715,8.514851485,0.153625302,6.06238422,0.14,0.3254944,207.9,1.598,5.861,0.178117048,1,1.0,20.0,20.0,,,,Cacao
76,15401,5.39,2.548744797,9.00990099,0.184350362,7.4185103,0.14,0.470276,231.979,6.48,4.919,0.093299406,1,1.0,20.0,20.0,,,,Cacao
76,15401,5.42,1.057097543,4.306930693,0.512084338,6.25001533,0.14,0.3017164,58.621,1.095,6.26,0.114503817,1,1.0,20.0,20.0,,,,Cacao
76,15401,5.4,2.194794601,3.316831683,0.153625302,7.90356252,0.14,0.4475548,168.432,3.278,6.54,0.135708227,1,1.0,20.0,20.0,,,,Cacao
76,76109,5.49,3.40833813,2.326732673,0.040966747,8.86038237,0.14,0.5638028,314.028,7.573,5.077,0.135708227,70,70.0,490.0,7.0,36.0,25.0,16.0,Cacao
76,76828,4.97,3.029105777,4.01,0.501842652,6.11332678,0.14,0.4882416,165.561,1.398,14.93,0.050890585,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.26,4.141520679,7.524752475,0.071691807,4.88850954,0.14,0.5463656,400.4,2.365,4.729,0.072094996,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.17,2.902694993,4.059405941,0.204833735,5.58260192,0.14,0.361954,176.451,6.54,8.391,0.093299406,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,4.91,4.723010287,14.45544554,0.860301689,3.32059855,0.14,0.710698,128.337,1.0,5.672,0.114503817,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,4.1,3.33249166,11.98019802,2.949605789,1.877409,0.14,0.7989408,556.303,16.572,16.233,0.050890585,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,4.52,6.290504012,4.059405941,2.120029161,0.99162328,0.14,0.5278716,291.126,1.0,6.461,0.114503817,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.43,3.307209503,5.544554455,0.071691807,6.1734917,0.14,0.6879768,293.799,8.088,9.237,0.050890585,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.0,2.624591268,8.01980198,0.184350362,4.01,0.14,0.6266824,248.281,4.917,11.103,0.220525869,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.14,3.281927346,6.534653465,0.235558796,8.365998,0.14,0.6932608,238.656,8.793,13.281,0.093299406,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.1,2.093665974,12.22772277,0.850060002,17.4774701,0.14,0.6198132,76.925,13.118,14.754,0.26293469,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,5.45,2.245358915,8.267326733,0.040966747,6.3118271,0.14,0.3418748,122.441,7.318,6.899,0.050890585,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76828,4.82,4.267931463,9.752475248,0.819334941,3.2684483,0.14,0.7228512,409.431,2.787,6.018,0.029686175,15,15.0,225.0,15.0,32.0,20.0,8.0,Cacao
76,76041,5.48,3.433620287,2.079207921,0.184350362,4.00019865,0.14,0.3101708,267.333,1.664,23.511,0.093299406,4,4.0,147.0,42.0,25.0,16.0,11.0,Cacao
52,52356,5.02,5.962604518,13.4,0.898513048,1.72853376,0.14,0.5976204,1061.192,3.401,21.189,0.273775216,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.92,11.10943621,5.0,2.895208711,2.22610204,0.14,0.4221916,1496.432,2.525,7.478,0.165706052,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.15,5.282834294,4.8,1.148100006,0.77478803,0.14,0.2811088,676.83,1.486,4.887,0.183717579,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.44,9.968393336,4.4,1.414417026,1.0462987,0.14,0.42272,837.012,2.42,4.738,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.83,20.17956175,7.4,2.715506102,1.98214866,0.14,0.6203416,1712.949,3.63,12.028,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.03,10.74527359,9.6,1.747108705,1.66518493,0.17090234,0.393658,1051.809,3.215,7.941,0.219740634,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.3,7.880527649,4.4,0.70882696,2.33358645,0.14,0.538968,842.072,3.245,7.748,0.11167147,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.01,6.42387717,15.6,0.958413918,1.85534121,0.14,0.605018,1083.786,3.67,18.302,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.37,11.03660369,4.6,1.198017398,2.0179402,0.15874971,0.3307784,1537.977,4.89,28.104,0.147694524,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.92,16.48938054,14.8,1.607340009,2.02628424,0.14,0.8174348,1209.978,5.552,18.35,0.165706052,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.02,11.20654624,4.4,1.267901746,1.33164291,0.14,0.4311744,1072.247,6.469,13.686,0.147694524,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.88,10.89093864,7.4,1.856926967,1.57965852,0.14,0.5611608,1502.739,3.468,18.718,0.11167147,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.75,10.59960854,7.4,1.737125227,1.10975732,0.14,0.6885052,1574.853,4.677,13.615,0.183717579,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.2,23.14141773,16.8,7.257988735,1.91045579,0.14324793,0.8412128,3409.396,2.742,10.569,0.273775216,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.37,12.78458426,3.8,2.246282621,1.7368778,0.14554449,0.2235132,2244.183,4.045,15.232,0.147694524,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.1,10.81810612,4.2,1.53745566,2.13925815,0.14,0.4406856,1073.534,2.593,6.585,0.183717579,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.94,10.84238362,8.6,1.707174792,1.52454394,0.14,0.623512,1586.571,4.061,11.735,0.273775216,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.93,10.86666113,9.8,1.667240879,1.52597121,0.14,0.5886376,1577.919,3.972,11.708,0.273775216,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.22,7.467810013,15.4,0.918480005,2.20271677,0.14104706,0.4951108,544.896,2.179,5.074,0.165706052,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.03,10.42966599,10.8,1.098182615,2.10895611,0.14,0.7328908,1817.739,4.775,11.435,0.183717579,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.37,6.788039789,6.0,0.798678265,2.36806051,0.14,0.5268148,1074.326,2.806,9.248,0.201729107,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.95,17.26626079,5.4,1.477554791,1.4129973,0.15664453,0.7830888,1170.939,3.972,7.508,0.183717579,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.03,9.871283304,9.0,1.367736529,1.57965852,0.15300831,0.5902228,1002.54,4.186,8.966,0.201729107,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.44,11.91059398,2.0,1.344197741,1.37577849,0.14,0.1859968,907.536,4.575,12.41,0.147694524,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.37,10.55105353,2.2,0.938446962,1.50807544,0.14,0.2504616,601.997,5.113,10.717,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.14,18.48013619,3.6,2.495869579,2.22610204,0.143535,0.258916,1054.914,3.192,10.878,0.11167147,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.05,11.64354139,5.8,1.247934789,1.2241585,0.14430052,0.5801832,841.323,5.531,10.949,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.07,15.85816533,4.4,1.707174792,3.14537371,0.14,0.7841456,948.948,3.392,22.924,0.201729107,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.9,3.947571354,16.8,1.547439139,1.06704901,0.14,0.295904,476.366,1.862,3.777,0.129682997,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.79,4.068958894,21.6,1.257918268,2.09237782,0.14,0.7170388,1040.55,3.921,8.712,0.489913545,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.31,9.701340748,6.0,0.618975656,2.47971694,0.15635746,0.6504604,837.914,3.64,11.038,0.237752161,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.0,6.375322154,14.0,0.958413918,1.91879983,0.14,0.5801832,1147.167,3.676,18.071,0.165706052,15,15.0,450.0,30.0,,,,Frutales
68,5079,4.96,4.98184175,15.0,1.866910445,4.94538076,0.14,0.3022448,645.194,1.0,2.67,0.201729107,12,12.0,180.0,15.0,,,,Frutales
25,5652,4.9,7.540642537,15.8,4.073259152,3.98900007,0.2019059,0.2182292,754.116,1.21,3.544,0.255763689,7,7.0,105.0,15.0,,,,Aguacate
25,5652,5.22,14.88706501,9.8,1.237951311,4.19090388,0.14,0.36988,288.497,1.801,4.619,0.183717579,7,7.0,105.0,15.0,,,,Aguacate
25,5652,5.25,12.39614414,5.6,1.337786094,3.9546358,0.14,0.2678988,322.377,2.524,4.276,0.165706052,7,7.0,105.0,15.0,,,,Aguacate
54,54223,5.1,5.81693947,10.2,1.567406095,1.61951229,0.17635667,0.420078,122.221,1.592,6.342,0.147694524,25,25.0,375.0,15.0,33.0,20.0,6.0,Aguacate
5,5150,5.09,6.18110209,6.0,1.397686964,1.83931187,0.14,0.1918092,791.406,3.012,6.337,0.273775216,1,1.0,143.0,143.32,,,,Pastos
5,5150,4.78,6.156824582,4.8,4.013358282,0.59,0.14,0.10568,1048.388,1.0,1.723,0.237752161,1,1.0,143.0,143.32,,,,Pastos
5,5150,4.8,5.986882026,5.6,2.565753927,0.59,0.14,0.1542928,670.527,2.048,3.063,0.183717579,1,1.0,143.0,143.32,,,,Pastos
5,5483,5.31,1.981093207,8.0,0.838612178,4.01,0.14,0.1225888,116.611,1.159,5.732,0.237752161,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.31,3.656241259,13.6,1.217984354,0.92970172,0.14,0.1257592,177.958,2.169,3.43,0.147694524,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.12,4.627341578,23.6,1.188033919,0.59,0.14,0.1025096,160.71,1.011,2.465,0.147694524,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.44,3.704796275,18.4,0.993101316,0.93530101,0.14,0.100396,132.814,2.39,2.432,0.147694524,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.18,3.194968607,20.4,0.938446962,0.59,0.14,0.089828,143.594,3.005,2.563,0.363832853,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.23,10.04122586,12.2,0.668893047,0.59,0.14,0.134742,94.273,1.229,1.608,0.129682997,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.98,2.733695955,23.4,1.317819138,0.59,0.14,0.1173048,168.531,2.595,9.236,0.165706052,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.02,2.515198383,4.6,2.66558871,0.84406552,0.14,0.0929984,195.844,1.0,3.596,0.183717579,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.22,2.442365859,10.8,2.006679141,1.26983114,0.14,0.0961688,194.095,1.0,5.316,0.165706052,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.74,3.316356147,20.6,1.89686088,0.59,0.14,0.187582,224.532,2.96,3.315,0.11167147,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.95,3.583408735,14.2,1.237951311,0.59,0.14,0.1247024,208.23,1.893,3.968,0.11167147,1,1.0,100.0,100.0,,,,Cacao
5,5615,5.38,20.47089185,2.4,2.465919144,0.77775236,0.14,0.1965648,83.322,1.0,1.566,0.147694524,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
54,5819,5.25,3.83,2.94,5.73,1.55,0.14,0.1,609.65,1.0,26.1,0.25,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
5,5615,5.35,15.03273006,2.8,1.547439139,1.42880706,0.14,0.1944512,264.429,1.529,3.341,0.219740634,14,14.0,280.0,20.0,27.0,16.0,20.0,Aguacate
85,85250,4.98,4.641956638,4.8,0.219636523,1.83656712,0.14,0.5252296,600.6,1.196,17.745,0.237752161,60,60.0,720.0,12.0,35.0,26.0,26.0,Pastos
85,85250,4.83,3.486298703,2.8,2.236299142,0.59,0.14,0.0993392,256.201,1.0,3.626,0.165706052,60,60.0,720.0,12.0,35.0,26.0,26.0,Pastos
95,95025,4.97,2.28,17.54807692,1.845764062,1.21,0.14,0.1357988,743.061,2.53,5.77,0.2375,150,150.0,1.95,13.0,,,,Pastos
95,95025,5.03,2.5,10.81730769,1.564886923,2.52,0.14,0.2557456,335.511,2.72,46.32,0.154166667,150,150.0,1.95,13.0,,,,Pastos
95,95025,4.82,2.89,6.25,2.537925586,0.92,0.14,0.1521792,755.161,2.54,8.69,0.2375,150,150.0,1.95,13.0,,,,Pastos
95,95025,4.75,2.35,14.90384615,2.899053337,1.88,0.14,0.203434,335.071,3.64,68.71,0.320833333,150,150.0,1.95,13.0,,,,Pastos
95,95025,4.7,2.33,6.971153846,3.641371493,1.0,0.14,0.1321,492.668,2.33,15.66,0.216666667,150,150.0,1.95,13.0,,,,Pastos
95,95025,4.48,3.16,12.01923077,2.467706301,0.59,0.14,0.2927336,695.805,2.92,6.63,0.175,150,150.0,1.95,13.0,,,,Frutales
95,95025,4.98,1.74,4.086538462,3.410650985,1.3,0.14,0.0734476,154.495,2.62,33.73,0.133333333,150,150.0,1.95,13.0,,,,Cacao
5,5150,5.14,3.99,18.02884615,1.033226622,1.56,0.14,0.2129452,891.297,1.0,2.87,0.216666667,1,1.0,143.0,143.32,,,,Pastos
5,5086,4.57,2.7,72.11538462,1.645137534,0.59,0.2,0.2081896,307.89,1.0,2.11,0.3,120,120.0,2.16,18.0,,,,Pastos
5,5150,5.44,2.62,8.173076923,0.491534995,1.72,0.14,0.1262876,483.725,1.0,2.13,0.133333333,1,1.0,143.0,143.32,,,,Pastos
25,25592,5.06,2.16,5.769230769,2.868959358,2.19,0.17,0.0750328,500.698,1.0,1.84,0.070833333,20,20.0,500.0,25.0,32.0,22.0,,Aguacate
5,5086,4.61,15.88767214,39.66346154,3.240118436,0.92,0.14,0.4327596,1379.196,1.37,18.73,0.3625,120,120.0,2.16,18.0,,,,Pastos
68,68572,4.8,2.89,2.403846154,4.263313731,1.03,0.14,0.0887712,1817.823,4.56,3.95,0.216666667,15,15.0,270.0,18.0,22.0,18.0,19.0,Frutales
68,68572,4.89,5.6,7.451923077,3.430713638,2.3,0.14,0.153236,892.089,2.91,4.46,0.279166667,15,15.0,270.0,18.0,22.0,18.0,19.0,Frutales
68,18029,5.05,1.74,14.90384615,2.477737627,1.25,0.14,0.1025096,357.984,1.0,5.84,0.070833333,3,3.0,15.0,5.0,,,,Frutales
17,17013,4.91,5.99,4.567307692,2.598113544,6.2,0.14,0.3878456,426.448,5.03,20.21,0.070833333,12,12.0,108.0,9.0,,,4.0,Aguacate
17,17013,5.39,10.39,3.846153846,0.541691627,6.83,0.14,0.3899592,94.629,8.61,9.87,0.091666667,12,12.0,108.0,9.0,,,4.0,Aguacate
17,17433,5.26,5.99,4.326923077,1.103445907,3.76,0.14,0.3070004,187.22,3.11,8.86,0.070833333,2,2.0,4.0,2.5,32.0,20.0,16.0,Aguacate
17,17433,5.44,7.92,2.644230769,0.411284383,1.87,0.14,0.2393652,91.609,2.64,3.31,0.070833333,2,2.0,4.0,2.5,32.0,20.0,16.0,Aguacate
17,17433,5.33,9.64,2.403846154,0.752349482,0.63,0.14,0.1379124,136.642,1.39,1.11,0.070833333,2,2.0,4.0,2.5,32.0,20.0,16.0,Aguacate
54,5819,5.24,6.12,10.01,2.88,3.06,0.14,0.18,716.5,3.42,11.5,0.24,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
17,17433,5.44,12.9,3.605769231,0.411284383,2.61,0.14,0.2737112,244.695,3.04,4.23,0.070833333,2,2.0,4.0,2.5,32.0,20.0,16.0,Aguacate
17,17614,5.12,13.5,1.682692308,1.073351928,2.3,0.14,0.2715976,234.597,2.24,6.3,0.070833333,10,10.0,50.0,5.0,25.0,16.0,15.0,Aguacate
17,17614,5.49,10.68,3.605769231,0.401253057,0.87,0.14,0.2050192,278.542,4.14,2.96,0.216666667,10,10.0,50.0,5.0,25.0,16.0,15.0,Frutales
17,17614,5.37,12.0,3.605769231,0.601879586,4.03,0.14,0.3017164,199.859,3.01,6.24,0.2375,10,10.0,50.0,5.0,25.0,16.0,15.0,Aguacate
19,13473,4.9,11.25,5.769230769,0.150469896,0.59,0.14,0.3719936,141.174,1.82,1.0,0.070833333,10,10.0,200.0,20.0,,,,Forestal
41,41020,4.6,7.211451276,17.39690722,6.232472245,0.59,0.16860578,0.2224564,906.873,1.0,2.213,0.466666667,180,180.0,1.08,6.0,34.0,22.0,9.0,Aguacate
25,19397,4.88,11.75223699,7.603092784,1.064080627,0.83418442,0.14,0.3281364,279.983,1.119,2.619,0.070833333,12,12.0,156.0,13.0,30.0,21.0,,Frutales
5,5483,4.96,2.832085266,12.5304878,1.229963725,0.85702074,0.14,0.1495372,76.312,1.0,1.898,0.091666667,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.93,2.521908021,13.1402439,4.309955533,0.82265647,0.14,0.110964,201.168,1.0,5.682,0.1125,1,1.0,100.0,100.0,,,,Cacao
54,5819,5.47,2.18,3.95,3.21,2.8,0.14,0.1,217.79,1.68,15.63,0.24,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
25,25797,5.29,8.12895822,2.164634146,1.270623683,1.12567687,0.14,0.121532,255.178,1.0,2.801,0.1125,3,3.0,27.0,9.0,24.0,16.0,,Aguacate
91,91540,5.11,1.66295565,1.859756098,2.144812777,6.34114103,0.14,0.248348,238.942,2.265,46.354,0.1125,1,1.0,8.0,6.67,34.0,25.0,17.0,Frutales
54,54051,5.22,1.448217557,2.469512195,0.986003978,2.40209541,0.16889285,0.1199468,153.153,1.0,6.184,0.091666667,120,120.0,1.8,15.0,34.0,21.0,,Aguacate
85,85250,5.17,1.532997683,1.66,0.691683692,0.59,0.14,0.0401584,45.238,1.0,1.0,0.08114374,60,60.0,720.0,12.0,35.0,26.0,26.0,Pastos
19,13473,5.42,8.969923086,11.4,0.816571025,2.55931469,0.14,0.206076,91.274,2.067,1.37,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.32,12.82652103,16.4,0.874211333,3.41205362,0.14,0.2811088,170.379,2.786,1.535,0.098901099,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.81,10.6363543,23.4,1.815669692,0.80465091,0.14,0.2715976,263.571,3.267,1.859,0.19047619,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.73,5.50862643,18.0,2.276792153,0.59,0.14,0.1225888,316.261,1.0,1.0,0.043956044,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.34,8.389171809,22.2,0.547582923,0.85680116,0.14,0.121532,163.438,1.874,1.095,0.007326007,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.38,4.865860105,83.0,0.480335897,2.07601911,0.14,0.2076612,233.277,4.067,1.629,0.153846154,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.4,8.793876531,20.6,0.624436666,1.25500949,0.14,0.1669744,167.827,2.227,1.38,0.062271062,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.94,10.57933854,12.8,1.498648,0.59,0.14,0.1389692,239.624,1.473,1.181,0.007326007,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.18,9.317612055,9.0,0.27859482,0.59,0.14,0.147952,160.941,1.194,1.0,0.19047619,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.08,14.20727832,10.2,0.941458359,1.07506368,0.14,0.2266836,169.576,1.539,1.248,0.135531136,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.0,17.93984617,11.4,1.72920923,1.34152401,0.14,0.2689556,178.805,1.841,2.523,0.043956044,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.36,4.484961543,11.8,0.403482154,0.94737791,0.14,0.1437248,154.946,1.0,1.0,0.043956044,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.93,11.20770214,10.0,2.507353384,0.95012266,0.14,0.2103032,379.17,1.627,1.559,0.062271062,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.0,13.58831816,15.2,1.873309999,1.62983255,0.14,0.2631432,290.697,1.939,2.891,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.42,6.817965238,25.8,0.576403077,1.06551195,0.14,0.1225888,166.441,2.224,1.0,0.062271062,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.17,20.32046219,5.8,1.921343589,1.82339232,0.14,0.2287972,91.894,1.0,2.37,0.117216117,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.45,11.96949927,24.6,0.259381385,0.71945387,0.14,0.177014,83.743,1.171,1.0,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.84,19.55866506,9.6,2.47853323,0.69343364,0.14,0.21136,173.052,2.736,1.596,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.93,15.82609721,12.6,1.930950307,0.74415662,0.14,0.2731828,174.702,1.693,4.423,0.062271062,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.3,7.674987004,21.6,0.384268718,0.64391835,0.14,0.1648608,95.414,1.598,1.0,0.098901099,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.97,8.032079406,13.0,1.114379282,0.82935366,0.14,0.1986784,238.315,1.934,2.14,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.11,13.73115512,13.6,0.806964307,0.59,0.14,0.21136,89.985,2.047,1.013,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.99,14.73101384,12.0,1.239266615,0.59,0.14,0.3106992,160.567,1.0,2.87,0.135531136,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.39,7.113042593,42.0,0.307414974,1.49391253,0.14,0.214002,156.376,1.0,1.0,0.19047619,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.34,9.912766059,21.8,0.144100769,0.59,0.14,0.110964,95.781,1.669,1.0,0.007326007,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.26,19.96836908,21.6,1.066345692,2.79931563,0.14,0.2472912,224.279,1.321,1.0,0.098901099,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.91,14.3977276,15.8,1.681175641,0.75480625,0.14,0.2335528,197.285,1.0,1.334,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.15,22.51062892,6.6,1.287300205,3.69981321,0.14,0.3360624,129.195,1.411,2.041,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.29,15.39758633,12.0,0.941458359,1.72820439,0.14,0.3376476,81.317,3.187,2.435,0.117216117,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.48,17.54014074,8.8,0.941458359,1.3185779,0.14,0.1817696,91.12,1.084,1.785,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.4,13.15980727,18.6,0.845391179,1.20714105,0.14,0.1278728,85.161,3.072,1.064,0.080586081,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.33,8.303350601,72.0,0.42269559,1.39685817,0.14,0.1342136,88.417,1.0,1.0,0.117216117,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.8,15.06430009,14.0,1.661962205,0.83868581,0.14,0.2863928,155.243,5.99,1.601,0.098901099,10,10.0,200.0,20.0,,,,Aguacate
19,13473,4.76,15.30236169,18.2,1.940557025,0.76995727,0.14,0.4264188,99.476,1.227,1.444,0.062271062,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.27,10.20784341,25.2,0.32662841,0.67916094,0.14,0.129458,94.357,1.41,1.0,0.19047619,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.39,7.508343883,27.6,0.268988102,1.24425007,0.14,0.1495372,158.499,1.0,1.0,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.39,10.81740014,26.2,0.192134359,0.59,0.14,0.116248,65.597,1.917,1.0,0.025641026,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.34,10.20784341,21.0,0.355448564,1.08340772,0.14,0.1817696,78.557,1.364,1.0,0.227106227,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.33,7.770211645,26.6,0.749324,1.20714105,0.14,0.1886388,86.886,1.0,1.326,0.19047619,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.44,10.8744159,18.0,0.528369487,2.65768653,0.14,0.2198144,97.795,2.214,1.265,0.153846154,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.42,11.87427462,12.6,1.162412871,1.50686775,0.14,0.1828264,283.063,1.0,1.835,0.098901099,10,10.0,200.0,20.0,,,,Aguacate
19,13473,5.3,3.961226019,53.0,0.230561231,0.59,0.14,0.0771464,199.364,1.061,1.0,0.245421245,10,10.0,200.0,20.0,,,,Aguacate
54,5819,5.3,1.95,1.66,0.9,1.54,0.14,0.18,231.32,1.26,30.96,0.13,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
25,25797,4.89,3.413684336,14.0,4.851392563,3.19796312,0.14,0.1896956,761.838,4.769,4.813,0.245421245,3,3.0,27.0,9.0,24.0,16.0,,Frutales
70,70708,5.12,0.464945072,1.734237706,0.22831929,0.850157435,0.14,0.1114924,59.46492986,1.0,4.140280561,0.070826176,500,500.0,4.0,8.0,36.0,27.0,23.0,Cacao
70,70713,5.24,1.932904493,7.44047619,0.304112456,9.531758039,0.243406575,0.4533672,133.7662602,4.793699187,8.101626016,0.302005826,450,450.0,3.65,8.11,,,,Forestal
54,5819,5.26,3.42,1.46,2.77,2.88,0.14,0.14,483.2,3.1,5.7,0.19,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
54,5819,5.31,2.62,2.89,1.6,2.72,0.14,0.13,490.62,2.92,12.02,0.21,5,5.0,140.0,28.0,26.0,14.0,13.0,Pastos
52,52356,4.84,13.15734862,3.169663439,1.464626164,1.56325471,0.14,0.3941864,395.7033195,3.299792531,8.745850622,0.033462723,15,15.0,450.0,30.0,,,,Frutales
52,52356,4.91,18.14890107,3.400175814,2.88920595,1.346160773,0.14,0.4523104,708.6551724,2.875653083,7.248693835,0.096909023,15,15.0,450.0,30.0,,,,Frutales
52,52356,5.1,14.07704881,38.25069547,0.869296732,5.040153299,0.147875577,1.6375116,906.5701031,4.315463918,21.72371134,0.178749584,15,15.0,450.0,30.0,,,,Frutales
5,5483,5.35,4.640512851,29.02815973,4.01,1.255410274,0.14,0.1542928,194.2553191,1.092198582,2.211752786,0.053109782,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.92,3.989280506,22.59532655,2.255018113,0.821812077,0.14,0.1257592,150.6231003,1.04964539,1.356636272,0.1143903,1,1.0,100.0,100.0,,,,Cacao
5,5483,5.14,3.716432859,21.94777473,1.586225843,1.833348686,0.14,0.2066044,250.4863498,1.512639029,1.300303337,0.195701099,1,1.0,100.0,100.0,,,,Cacao
5,5483,4.85,3.937052165,16.54777971,1.796234197,0.744971822,0.14,0.1891672,188.0242915,1.029352227,2.150809717,0.093868356,1,1.0,100.0,100.0,,,,Cacao
